title,link,image,lprice,hprice,mallName,productId,productType
"아이폰SE2 공기계 새제품 미사용 SKT IPHONE SE2(64GB),알뜰폰",https://search.shopping.naver.com/gate.nhn?id=23160022501,https://shopping-phinf.pstatic.net/main_2316002/23160022501.jpg,455000,0,모바일센터,23160022501,2
아이폰4S 애플 아이폰4s 32GB 블랙 미개봉,https://search.shopping.naver.com/gate.nhn?id=22520990192,https://shopping-phinf.pstatic.net/main_2252099/22520990192.jpg,350000,0,옥션,22520990192,2
Apple 아이폰 12 프로 128GB [자급제],https://search.shopping.naver.com/gate.nhn?id=24452979523,https://shopping-phinf.pstatic.net/main_2445297/24452979523.20201021170652.jpg,1728660,1840000,네이버,24452979523,1
Apple 아이폰 12 프로 맥스 512GB [SKT],https://search.shopping.naver.com/gate.nhn?id=24452875529,https://shopping-phinf.pstatic.net/main_2445287/24452875529.20201014124745.jpg,991300,1939000,네이버,24452875529,1
Apple 아이폰 11 128GB (KT),https://search.shopping.naver.com/gate.nhn?id=20858277032,https://shopping-phinf.pstatic.net/main_2085827/20858277032.20190911112213.jpg,696000,1056000,네이버,20858277032,1
Apple 아이폰_LGU+ 아이폰 12 프로 256GB [LG U+],https://search.shopping.naver.com/gate.nhn?id=24453065523,https://shopping-phinf.pstatic.net/main_2445306/24453065523.20201221162009.jpg,1039000,1357900,네이버,24453065523,1
Apple 아이폰_LGU+ 아이폰 12 미니 64GB [LG U+],https://search.shopping.naver.com/gate.nhn?id=24451175529,https://shopping-phinf.pstatic.net/main_2445117/24451175529.20201014112218.jpg,289000,829900,네이버,24451175529,1
Apple 아이폰7 32G [자급제],https://search.shopping.naver.com/gate.nhn?id=17071562147,https://shopping-phinf.pstatic.net/main_1707156/17071562147.20200211125443.jpg,242730,289000,네이버,17071562147,1
애플 아이폰11 프로 공기계 미사용 새제품 선택약정유지가능 64G 256G 프로맥스,https://search.shopping.naver.com/gate.nhn?id=23038207279,https://shopping-phinf.pstatic.net/main_2303820/23038207279.jpg,1146800,0,11번가,23038207279,2
SKT기기변경 아이폰11 PRO MAX 64G 요금제자유 제휴,https://search.shopping.naver.com/gate.nhn?id=21495171673,https://shopping-phinf.pstatic.net/main_2149517/21495171673.jpg,665000,0,인터파크,21495171673,2
Apple 아이폰6s 64GB (SKT),https://search.shopping.naver.com/gate.nhn?id=8989991333,https://shopping-phinf.pstatic.net/main_8989991/8989991333.20180726113850.jpg,420300,420300,네이버,8989991333,1
Apple 아이폰 12 128gb 무음카메라 자급제폰 언락폰 미국판,https://search.shopping.naver.com/gate.nhn?id=82804825337,https://shopping-phinf.pstatic.net/main_8280482/82804825337.jpg,1154000,0,스태틱,82804825337,2
APPLE 애플 아이폰SE2 64GB 자급제 공기계,https://search.shopping.naver.com/gate.nhn?id=25087844624,https://shopping-phinf.pstatic.net/main_2508784/25087844624.jpg,468704,0,SSG닷컴,25087844624,2
Apple 아이폰XS Max 512GB (KT),https://search.shopping.naver.com/gate.nhn?id=15992102783,https://shopping-phinf.pstatic.net/main_1599210/15992102783.20181109110056.jpg,758000,1928800,네이버,15992102783,1
Apple 아이폰 11 Pro Max 64GB (KT),https://search.shopping.naver.com/gate.nhn?id=20858456350,https://shopping-phinf.pstatic.net/main_2085845/20858456350.20200714150200.jpg,1234800,1612700,네이버,20858456350,1
Apple 아이폰_LGU+ 아이폰 12 프로 512GB [LG U+],https://search.shopping.naver.com/gate.nhn?id=24452997524,https://shopping-phinf.pstatic.net/main_2445299/24452997524.20201223112446.jpg,1299000,1621900,네이버,24452997524,1
아이폰12mini공기계 휴대폰저렴한곳 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24962567746,https://shopping-phinf.pstatic.net/main_2496256/24962567746.1.jpg,130000,0,11번가,24962567746,2
아이폰5S 중고 공기계 SKT/ KT 공용 (64GB),https://search.shopping.naver.com/gate.nhn?id=21610065840,https://shopping-phinf.pstatic.net/main_2161006/21610065840.jpg,180000,0,옥션,21610065840,2
애플 아이폰12 프로맥스 5G 128G SK기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24822746600,https://shopping-phinf.pstatic.net/main_2482274/24822746600.jpg,1318376,0,SSG닷컴,24822746600,2
아이폰 아이폰xsmax공기계 현금지원휴대폰 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24465459185,https://shopping-phinf.pstatic.net/main_2446545/24465459185.jpg,320000,0,G마켓,24465459185,2
애플 아이폰11 Pro Apple iPhone 11 Pro / 홍콩판 물리적듀얼심 / 언락폰 공기계 / 홍콩항공직송 관부가세 포함가 카메라무음 / IOS13,https://search.shopping.naver.com/gate.nhn?id=82217578874,https://shopping-phinf.pstatic.net/main_8221757/82217578874.2.jpg,1259900,0,forplus,82217578874,2
Apple 아이폰 11_LGU+ 아이폰 11 Pro Max 512GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=20858568120,https://shopping-phinf.pstatic.net/main_2085856/20858568120.20190911122539.jpg,1826550,1887000,네이버,20858568120,1
애플 아이폰12프로 256GB 물리듀얼심 5G 홍콩판 빠른특송,https://search.shopping.naver.com/gate.nhn?id=24528917121,https://shopping-phinf.pstatic.net/main_2452891/24528917121.jpg,1550320,0,11번가,24528917121,2
애플 아이폰11 256G SK완납(번이/공시) 맥스,https://search.shopping.naver.com/gate.nhn?id=24604553109,https://shopping-phinf.pstatic.net/main_2460455/24604553109.1.jpg,649000,0,G마켓,24604553109,2
[애플] [LG U+기기변경] 아이폰XR 64G 공시지원/완납폰/요금제 추걱데69 기준,https://search.shopping.naver.com/gate.nhn?id=24086787098,https://shopping-phinf.pstatic.net/main_2408678/24086787098.jpg,376000,0,위메프,24086787098,2
"아이폰XS 공기계 단품 KT IPHONE XS(64GB),알뜰폰",https://search.shopping.naver.com/gate.nhn?id=22564965852,https://shopping-phinf.pstatic.net/main_2256496/22564965852.jpg,470000,0,모바일센터,22564965852,2
아이폰XSMAX 아이폰XS MAX (A2101)중고 골드 256GB B+급,https://search.shopping.naver.com/gate.nhn?id=25402671250,https://shopping-phinf.pstatic.net/main_2540267/25402671250.jpg,680000,0,옥션,25402671250,2
아이폰12프로 128GB iphone12 pro,https://search.shopping.naver.com/gate.nhn?id=25523680242,https://shopping-phinf.pstatic.net/main_2552368/25523680242.jpg,1066000,0,G마켓,25523680242,2
[KT 번호이동] 아이폰12 미니_256 공시지원 완납폰,https://search.shopping.naver.com/gate.nhn?id=25271552916,https://shopping-phinf.pstatic.net/main_2527155/25271552916.jpg,566000,0,홈플러스,25271552916,2
아이폰7 자급제 공기계 새제품 미사용 iPhone7 32G,https://search.shopping.naver.com/gate.nhn?id=22165649633,https://shopping-phinf.pstatic.net/main_2216564/22165649633.1.jpg,257970,0,인터파크,22165649633,2
Apple 아이폰XS 512G [자급제],https://search.shopping.naver.com/gate.nhn?id=17071502811,https://shopping-phinf.pstatic.net/main_1707150/17071502811.20200101141957.jpg,2153780,2751740,네이버,17071502811,1
아이폰12 프로 맥스 256GB 퍼시픽 블루 MGDF3KH/A,https://search.shopping.naver.com/gate.nhn?id=25486854087,https://shopping-phinf.pstatic.net/main_2548685/25486854087.jpg,1630000,0,넵튠코리아,25486854087,2
애플 아이폰 12 미니 5G 64GB 자급제 화이트 (MGDY3KH/A),https://search.shopping.naver.com/gate.nhn?id=25384636684,https://shopping-phinf.pstatic.net/main_2538463/25384636684.jpg,1065510,0,11번가,25384636684,2
[자급제/공기계] 아이폰11 [옐로우] [하이마트],https://search.shopping.naver.com/gate.nhn?id=22661445640,https://shopping-phinf.pstatic.net/main_2266144/22661445640.3.jpg,990000,0,하이마트쇼핑몰,22661445640,2
[애플] GOD 애플 아이폰12 PRO 128GB [자급제]그래파이트,https://search.shopping.naver.com/gate.nhn?id=24929646196,https://shopping-phinf.pstatic.net/main_2492964/24929646196.jpg,1780000,0,위메프,24929646196,2
[SKT] 기기변경 아이폰 12 프로 맥스 512GB iPhone 12 Pro Max 512GB,https://search.shopping.naver.com/gate.nhn?id=24454124642,https://shopping-phinf.pstatic.net/main_2445412/24454124642.jpg,1711300,0,SK프라자,24454124642,2
"애플 아이폰11 - 홍콩 공기계 언락폰, 무음카메라, 물리적 듀얼심 지원, 3-4일 배송",https://search.shopping.naver.com/gate.nhn?id=82213490939,https://shopping-phinf.pstatic.net/main_8221349/82213490939.jpg,1058000,0,민트홍콩,82213490939,2
아이폰12미니/프로/맥스 메인화면 목업 모형폰 목각폰,https://search.shopping.naver.com/gate.nhn?id=82719275529,https://shopping-phinf.pstatic.net/main_8271927/82719275529.1.jpg,15900,0,감성공감,82719275529,2
SK 기기변경 / 아이폰12 64G 128G 256G / iPhone12 / 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24528444841,https://shopping-phinf.pstatic.net/main_2452844/24528444841.jpg,814650,0,인터파크,24528444841,2
[애플] [KT] 아이폰X 64G 공시지원/완납폰/요금제 온비디오 기준,https://search.shopping.naver.com/gate.nhn?id=23181086246,https://shopping-phinf.pstatic.net/main_2318108/23181086246.jpg,10500,0,위메프,23181086246,2
Apple 아이폰 12  Black  64GB,https://search.shopping.naver.com/gate.nhn?id=25262822373,https://shopping-phinf.pstatic.net/main_2526282/25262822373.jpg,1090000,0,쿠팡,25262822373,2
JCM APPLE 아이폰12 5G 128GB 자급제,https://search.shopping.naver.com/gate.nhn?id=24455820253,https://shopping-phinf.pstatic.net/main_2445582/24455820253.jpg,1194700,0,인터파크,24455820253,2
애플 아이폰SE 2세대 64GB (AIPSE2-64G),https://search.shopping.naver.com/gate.nhn?id=82835259203,https://shopping-phinf.pstatic.net/main_8283525/82835259203.jpg,10,0,투디바이스,82835259203,2
아이폰 아이폰12PRO그래파이트출시 아주싼스마트폰(무료견적),https://search.shopping.naver.com/gate.nhn?id=25311858549,https://shopping-phinf.pstatic.net/main_2531185/25311858549.jpg,1,0,G9,25311858549,2
iPhone 12 mini 256GB 블루(MGED3KH/A),https://search.shopping.naver.com/gate.nhn?id=25214646355,https://shopping-phinf.pstatic.net/main_2521464/25214646355.jpg,1160000,0,SSG닷컴,25214646355,2
iPhone 12 Pro Max 256GB 골드(MGDE3KH/A),https://search.shopping.naver.com/gate.nhn?id=25454652194,https://shopping-phinf.pstatic.net/main_2545465/25454652194.jpg,1630000,0,이마트몰,25454652194,2
애플 아이폰 12 미니 5G 128GB 자급제 그린 공기계 (MGE73KH/A),https://search.shopping.naver.com/gate.nhn?id=25232051599,https://shopping-phinf.pstatic.net/main_2523205/25232051599.jpg,998320,0,11번가,25232051599,2
APPLE 애플 아이폰7 128GB 자급제 공기계,https://search.shopping.naver.com/gate.nhn?id=25108908334,https://shopping-phinf.pstatic.net/main_2510890/25108908334.jpg,347000,0,이마트몰,25108908334,2
Apple 아이폰 XS_LGU+ 아이폰XS 64GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=16080532257,https://shopping-phinf.pstatic.net/main_1608053/16080532257.20191007165923.jpg,904000,1254750,네이버,16080532257,1
Apple 아이폰 12 Mini  Green  256GB,https://search.shopping.naver.com/gate.nhn?id=25069464330,https://shopping-phinf.pstatic.net/main_2506946/25069464330.jpg,1160000,0,쿠팡,25069464330,2
[모든금액포함] 홍콩판 애플 아이폰SE2 Apple Iphone 카메라 무음 이중 SIM,https://search.shopping.naver.com/gate.nhn?id=82628254706,https://shopping-phinf.pstatic.net/main_8262825/82628254706.jpg,499000,0,다루 스마트직구,82628254706,2
애플 아이폰12 프로 128GB 5G 물리듀얼심 홍콩판 빠른특송,https://search.shopping.naver.com/gate.nhn?id=25112877680,https://shopping-phinf.pstatic.net/main_2511287/25112877680.jpg,1386620,0,11번가,25112877680,2
애플 아이폰12 미니 128GB 5G 홍콩판 빠른특송 공기계,https://search.shopping.naver.com/gate.nhn?id=82822015259,https://shopping-phinf.pstatic.net/main_8282201/82822015259.jpg,1026500,0,얼리텍,82822015259,2
"애플 아이폰12 미니 5G 256GB, SKT 완납 (기기변경, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25219030979,https://shopping-phinf.pstatic.net/main_2521903/25219030979.jpg,399000,0,롯데ON,25219030979,2
[SKT 공기계]APPLE 아이폰 SE 2020 iPhone SE 2세대 256G 미개통,https://search.shopping.naver.com/gate.nhn?id=23710570419,https://shopping-phinf.pstatic.net/main_2371057/23710570419.jpg,1,0,SSG닷컴,23710570419,2
Apple 아이폰 11 Pro Max  Gold  512GB,https://search.shopping.naver.com/gate.nhn?id=22162234572,https://shopping-phinf.pstatic.net/main_2216223/22162234572.jpg,1690990,0,쿠팡,22162234572,2
"[애플] (사전예약) 아이폰12 미니 5G 256GB, LG 완납 (번호이동, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24800505150,https://shopping-phinf.pstatic.net/main_2480050/24800505150.1.jpg,919000,0,위메프,24800505150,2
Apple 아이폰 12 64GB [KT],https://search.shopping.naver.com/gate.nhn?id=24452862522,https://shopping-phinf.pstatic.net/main_2445286/24452862522.20201014120244.jpg,602100,988000,네이버,24452862522,1
Apple 아이폰 11 Pro 64GB (SKT),https://search.shopping.naver.com/gate.nhn?id=20858385412,https://shopping-phinf.pstatic.net/main_2085838/20858385412.20200115152611.jpg,530800,1375000,네이버,20858385412,1
Apple 아이폰 SE2 256GB (SKT),https://search.shopping.naver.com/gate.nhn?id=22520091184,https://shopping-phinf.pstatic.net/main_2252009/22520091184.20201203155359.jpg,1,708900,네이버,22520091184,1
Apple 아이폰 12 Pro  Gold  128GB,https://search.shopping.naver.com/gate.nhn?id=25291999558,https://shopping-phinf.pstatic.net/main_2529199/25291999558.jpg,1534000,0,쿠팡,25291999558,2
"APPLE 아이폰SE 2세대 256GB, SKT 완납 (기기변경, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=24879494317,https://shopping-phinf.pstatic.net/main_2487949/24879494317.jpg,599800,0,위메프,24879494317,2
애플 아이폰8 128G SKT 번호이동 현금완납 선택약정,https://search.shopping.naver.com/gate.nhn?id=24863793347,https://shopping-phinf.pstatic.net/main_2486379/24863793347.jpg,279000,0,신세계몰,24863793347,2
아이폰xsmax기기변경 아이폰판매점 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24857641891,https://shopping-phinf.pstatic.net/main_2485764/24857641891.jpg,320000,0,11번가,24857641891,2
애플 아이폰12 MINI 5G 256G KT기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24786933492,https://shopping-phinf.pstatic.net/main_2478693/24786933492.jpg,955000,0,인터파크,24786933492,2
"APPLE 아이폰12 프로 5G 128GB, SKT 완납 (기기변경, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=24553478629,https://shopping-phinf.pstatic.net/main_2455347/24553478629.jpg,1079000,0,인터파크,24553478629,2
KT 애플 아이폰X 64G AIPX-64 KT직영샵,https://search.shopping.naver.com/gate.nhn?id=24462852407,https://shopping-phinf.pstatic.net/main_2446285/24462852407.jpg,219100,0,KT직영샵,24462852407,2
"APPLE 아이폰SE 2세대 64GB, SKT 완납 기기변경, 선택약정",https://search.shopping.naver.com/gate.nhn?id=24397942568,https://shopping-phinf.pstatic.net/main_2439794/24397942568.jpg,139000,0,CJmall,24397942568,2
애플 아이폰8 64GB/256GB 공기계/LG/SKT/KT 3사 이용가능,https://search.shopping.naver.com/gate.nhn?id=82267990139,https://shopping-phinf.pstatic.net/main_8226799/82267990139.jpg,389000,0,나노멤버스,82267990139,2
Apple 아이폰7 128GB (KT),https://search.shopping.naver.com/gate.nhn?id=10310376392,https://shopping-phinf.pstatic.net/main_1031037/10310376392.20160908112544.jpg,1,1063800,네이버,10310376392,1
Apple 아이폰 12  Green  128GB,https://search.shopping.naver.com/gate.nhn?id=25071530835,https://shopping-phinf.pstatic.net/main_2507153/25071530835.jpg,1139800,0,쿠팡,25071530835,2
Apple 아이폰XS 512GB (KT),https://search.shopping.naver.com/gate.nhn?id=15979207311,https://shopping-phinf.pstatic.net/main_1597920/15979207311.20190208142534.jpg,758000,1774800,네이버,15979207311,1
아이폰12 프로 Pro 무음카메라 언락폰 듀얼유심 페덱스 총알 전세계 배송,https://search.shopping.naver.com/gate.nhn?id=82705874597,https://shopping-phinf.pstatic.net/main_8270587/82705874597.2.jpg,1469000,0,이지콤파스,82705874597,2
애플 아이폰 11 새제품급 공기계 모든색상,https://search.shopping.naver.com/gate.nhn?id=24846954865,https://shopping-phinf.pstatic.net/main_2484695/24846954865.jpg,643110,0,11번가,24846954865,2
Apple 아이폰6s 32G (SKT),https://search.shopping.naver.com/gate.nhn?id=11074866042,https://shopping-phinf.pstatic.net/main_1107486/11074866042.20170302144954.jpg,1,1,네이버,11074866042,1
Apple 아이폰 XS_LGU+ 아이폰XS 256GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=16081895784,https://shopping-phinf.pstatic.net/main_1608189/16081895784.20190320103454.jpg,1102050,1452750,네이버,16081895784,1
아이폰 아이폰11 할인 최신공짜폰종류 좋은핸폰 (무료 견적),https://search.shopping.naver.com/gate.nhn?id=24466113305,https://shopping-phinf.pstatic.net/main_2446611/24466113305.jpg,369500,0,G마켓,24466113305,2
APPLE 아이폰7 128GB 공기계 미사용 새제품 알뜰폰,https://search.shopping.naver.com/gate.nhn?id=82645251268,https://shopping-phinf.pstatic.net/main_8264525/82645251268.3.jpg,325900,0,폰이요,82645251268,2
Apple 아이폰 6_LGU+ 아이폰 6S 32G [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=11154813201,https://shopping-phinf.pstatic.net/main_1115481/11154813201.20201202175331.jpg,1,1,네이버,11154813201,1
애플 아이폰11 공기계 미사용폰 자급제 3사호환,https://search.shopping.naver.com/gate.nhn?id=23271770785,https://shopping-phinf.pstatic.net/main_2327177/23271770785.jpg,959000,0,폰사요몰,23271770785,2
iPhone 12 Pro Max 512GB 퍼시픽 블루(MGDL3KH/A),https://search.shopping.naver.com/gate.nhn?id=25454652022,https://shopping-phinf.pstatic.net/main_2545465/25454652022.jpg,1900000,0,이마트몰,25454652022,2
아이폰 아이폰XR (A2105) 중고 옐로우 128GB B+급,https://search.shopping.naver.com/gate.nhn?id=25363410274,https://shopping-phinf.pstatic.net/main_2536341/25363410274.jpg,430000,0,G마켓,25363410274,2
애플 아이폰12프로 128GB 물리듀얼심 5G 홍콩판 빠른특송,https://search.shopping.naver.com/gate.nhn?id=24528569487,https://shopping-phinf.pstatic.net/main_2452856/24528569487.jpg,1400060,0,11번가,24528569487,2
[SK 기기변경] 아이폰12프로맥스_512 선택약정 완납폰,https://search.shopping.naver.com/gate.nhn?id=25271552845,https://shopping-phinf.pstatic.net/main_2527155/25271552845.jpg,1671000,0,홈플러스,25271552845,2
[KT 번호이동] 아이폰12 미니 _64 공시지원 완납폰,https://search.shopping.naver.com/gate.nhn?id=25271552907,https://shopping-phinf.pstatic.net/main_2527155/25271552907.jpg,357000,0,홈플러스,25271552907,2
애플 아이폰11프로맥스 256G (AIP11PM-256G),https://search.shopping.naver.com/gate.nhn?id=82835184641,https://shopping-phinf.pstatic.net/main_8283518/82835184641.jpg,10,0,투디바이스,82835184641,2
SKT 번호이동/아이폰 11 64G/아이폰 11 프로,https://search.shopping.naver.com/gate.nhn?id=24390469825,https://shopping-phinf.pstatic.net/main_2439046/24390469825.jpg,5550,0,위메프,24390469825,2
"APPLE 아이폰SE 2세대 128GB, SKT 완납 (번호이동, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=25243725057,https://shopping-phinf.pstatic.net/main_2524372/25243725057.jpg,184180,0,위메프,25243725057,2
원래 아이폰 5c 16 기가 바이트 32 기가 바이트 8 기,https://search.shopping.naver.com/gate.nhn?id=23508309683,https://shopping-phinf.pstatic.net/main_2350830/23508309683.jpg,102670,0,인터파크,23508309683,2
애플 아이폰8 플러스 64GB 팩토리 언락 스마트폰,https://search.shopping.naver.com/gate.nhn?id=24473474458,https://shopping-phinf.pstatic.net/main_2447347/24473474458.jpg,599000,0,G마켓,24473474458,2
Apple iPhone XR 64gb 팩토리 언락폰/세금포함,https://search.shopping.naver.com/gate.nhn?id=24459824926,https://shopping-phinf.pstatic.net/main_2445982/24459824926.jpg,449000,0,옥션,24459824926,2
애플 아이폰5C 16GB 스마트폰 팩토리 언락폰/세금포함,https://search.shopping.naver.com/gate.nhn?id=24402446317,https://shopping-phinf.pstatic.net/main_2440244/24402446317.jpg,99900,0,G마켓,24402446317,2
애플 아이폰7플러스 256G 미개통 미개봉 새상품,https://search.shopping.naver.com/gate.nhn?id=24293150015,https://shopping-phinf.pstatic.net/main_2429315/24293150015.jpg,536640,0,11번가,24293150015,2
애플 아이폰 12 듀얼심 카메라 무음 추가비용없음 A2404 [홍콩판] 추기비용없음,https://search.shopping.naver.com/gate.nhn?id=24529655258,https://shopping-phinf.pstatic.net/main_2452965/24529655258.jpg,1103000,0,테커스,24529655258,2
아이폰 아이폰11 64 256 512GB KT 기기변경(무료 견적받기)엇,https://search.shopping.naver.com/gate.nhn?id=24095381731,https://shopping-phinf.pstatic.net/main_2409538/24095381731.jpg,369500,0,옥션,24095381731,2
매장 전시용 iPhone XS Max 64GB,https://search.shopping.naver.com/gate.nhn?id=25095738554,https://shopping-phinf.pstatic.net/main_2509573/25095738554.jpg,438900,0,LG유플러스샵,25095738554,2
APPLE 아이폰SE2 128GB 자급제 공기계,https://search.shopping.naver.com/gate.nhn?id=25087763000,https://shopping-phinf.pstatic.net/main_2508776/25087763000.jpg,541260,0,SSG닷컴,25087763000,2
Apple 아이폰 6_LGU+ 아이폰 6S 플러스 16GB [LG U+ 번호이동],https://search.shopping.naver.com/gate.nhn?id=8997473597,https://shopping-phinf.pstatic.net/main_8997473/8997473597.20201118122416.jpg,310750,310750,네이버,8997473597,1
Apple 아이폰 6_LGU+ 아이폰 6S 64GB [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=8989555262,https://shopping-phinf.pstatic.net/main_8989555/8989555262.20201118163647.jpg,422950,422950,네이버,8989555262,1
Apple 아이폰 6_LGU+ 아이폰 6S 플러스 16GB [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=8997475251,https://shopping-phinf.pstatic.net/main_8997475/8997475251.20201118122351.jpg,310750,310750,네이버,8997475251,1
Apple 아이폰 7_LGU+ 아이폰 7 플러스 32GB [LG U+ 신규가입],https://search.shopping.naver.com/gate.nhn?id=10310932292,https://shopping-phinf.pstatic.net/main_1031093/10310932292.20181221141244.jpg,545200,545200,네이버,10310932292,1
Apple 아이폰 6_LGU+ AIP6P-128G (iPhone 6 Plus)[신규가입],https://search.shopping.naver.com/gate.nhn?id=8027635938,https://shopping-phinf.pstatic.net/main_8027635/8027635938.20141020110044.jpg,285560,285560,네이버,8027635938,1
Apple 아이폰 6S 128GB [SKT 기기변경],https://search.shopping.naver.com/gate.nhn?id=8989991334,https://shopping-phinf.pstatic.net/main_8989991/8989991334.20201118163142.jpg,197000,197000,네이버,8989991334,1
아이폰 7 7+ 128기가 새제품 미개봉,https://search.shopping.naver.com/gate.nhn?id=24730032589,https://shopping-phinf.pstatic.net/main_2473003/24730032589.jpg,199100,0,위메프,24730032589,2
쿠팡아이폰12프로맥스사전예약 가격싼폰 (무료 견적),https://search.shopping.naver.com/gate.nhn?id=24834270564,https://shopping-phinf.pstatic.net/main_2483427/24834270564.jpg,658000,0,G마켓,24834270564,2
아이폰 아이폰12mini사이즈 KT알뜰폰종류 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24974937495,https://shopping-phinf.pstatic.net/main_2497493/24974937495.jpg,1,0,G마켓,24974937495,2
아이폰11 128G SK번호이동/현금완납/공시지원금,https://search.shopping.naver.com/gate.nhn?id=23182413810,https://shopping-phinf.pstatic.net/main_2318241/23182413810.1.jpg,515500,0,인터파크,23182413810,2
Apple 아이폰7 Plus 128GB (KT),https://search.shopping.naver.com/gate.nhn?id=10310406404,https://shopping-phinf.pstatic.net/main_1031040/10310406404.20161129111921.jpg,1,1,네이버,10310406404,1
애플 아이폰12 미니 5G 64G SK기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24853413718,https://shopping-phinf.pstatic.net/main_2485341/24853413718.jpg,553000,0,인터파크,24853413718,2
Apple 아이폰7 Plus 32G (SKT),https://search.shopping.naver.com/gate.nhn?id=10310928343,https://shopping-phinf.pstatic.net/main_1031092/10310928343.20181129110202.jpg,128400,375200,네이버,10310928343,1
아이폰 아이폰11프로-256G /aip11p/기기값536000/현금완납/KW,https://search.shopping.naver.com/gate.nhn?id=23055634578,https://shopping-phinf.pstatic.net/main_2305563/23055634578.jpg,536000,0,G마켓,23055634578,2
Apple 아이폰 SE 16GB [SKT 기기변경],https://search.shopping.naver.com/gate.nhn?id=9577391632,https://shopping-phinf.pstatic.net/main_9577391/9577391632.20180719100455.jpg,205800,205800,네이버,9577391632,1
아이폰 아이폰 12 미니 128기가 화이트 정품 자급제 당일발IJM,https://search.shopping.naver.com/gate.nhn?id=25140697408,https://shopping-phinf.pstatic.net/main_2514069/25140697408.jpg,1164000,0,옥션,25140697408,2
Apple 아이폰 SE 2세대  RED  128GB,https://search.shopping.naver.com/gate.nhn?id=22971134500,https://shopping-phinf.pstatic.net/main_2297113/22971134500.jpg,620000,0,쿠팡,22971134500,2
Apple 아이폰 SE 64GB [SKT 신규가입],https://search.shopping.naver.com/gate.nhn?id=9769164324,https://shopping-phinf.pstatic.net/main_9769164/9769164324.20201030124641.jpg,275100,275100,네이버,9769164324,1
Apple 아이폰 12 64GB [SKT],https://search.shopping.naver.com/gate.nhn?id=24452569527,https://shopping-phinf.pstatic.net/main_2445256/24452569527.20201014120341.jpg,199300,1003300,네이버,24452569527,1
Apple 아이폰 12 프로 512GB [SKT],https://search.shopping.naver.com/gate.nhn?id=24452979525,https://shopping-phinf.pstatic.net/main_2445297/24452979525.20201014121947.jpg,859300,1663300,네이버,24452979525,1
Apple 아이폰 12 Mini  White  256GB,https://search.shopping.naver.com/gate.nhn?id=25053220149,https://shopping-phinf.pstatic.net/main_2505322/25053220149.jpg,1160000,0,쿠팡,25053220149,2
Apple 아이폰 7 128GB [SKT 기기변경],https://search.shopping.naver.com/gate.nhn?id=10310319253,https://shopping-phinf.pstatic.net/main_1031031/10310319253.20160908110140.jpg,98000,375200,네이버,10310319253,1
Apple 아이폰XS 64GB (KT),https://search.shopping.naver.com/gate.nhn?id=15978139312,https://shopping-phinf.pstatic.net/main_1597813/15978139312.20190208103148.jpg,546700,1323800,네이버,15978139312,1
아이폰 아이폰12프로맥스자급제사전예약 스팟정책 (무료 견적,https://search.shopping.naver.com/gate.nhn?id=24832398229,https://shopping-phinf.pstatic.net/main_2483239/24832398229.jpg,658000,0,옥션,24832398229,2
애플 아이폰 12 미니 5G 64GB 자급제 그린 (MGE23KH/A),https://search.shopping.naver.com/gate.nhn?id=25384207320,https://shopping-phinf.pstatic.net/main_2538420/25384207320.jpg,1060370,0,11번가,25384207320,2
SKT/아이폰12 Pro 128GB/선택약정/재고대기예약/완납,https://search.shopping.naver.com/gate.nhn?id=24614485984,https://shopping-phinf.pstatic.net/main_2461448/24614485984.jpg,802000,0,옥션,24614485984,2
[애플] 아이폰12 프로 256GB SK완납(번이/선약)플래티넘요금,https://search.shopping.naver.com/gate.nhn?id=24548750805,https://shopping-phinf.pstatic.net/main_2454875/24548750805.2.jpg,1180170,0,위메프,24548750805,2
[LGU+ 기기변경] 아이폰12 미니_256 공시지원 완납폰,https://search.shopping.naver.com/gate.nhn?id=25271552797,https://shopping-phinf.pstatic.net/main_2527155/25271552797.jpg,556000,0,홈플러스,25271552797,2
